subject,trial,study_time,item_type,trial_type,response
subj36,87,1,word,target,1
subj36,88,1,word,target,1
subj36,89,1,word,target,1
subj36,90,1,word,target,1
subj36,91,1,word,target,1
subj36,92,1,word,target,1
subj36,93,1,word,target,1
subj36,94,1,word,target,1
subj36,95,1,word,target,1
subj36,96,1,word,target,1
subj36,97,1,word,target,0
subj36,98,1,word,target,1
subj36,99,1,word,target,1
subj36,100,1,word,target,0
subj36,101,1,word,lure,0
subj36,102,1,word,lure,0
subj36,103,1,word,lure,1
subj36,104,1,word,lure,0
subj36,105,1,word,lure,1
subj36,106,1,word,lure,1
subj36,107,1,word,lure,0
subj36,108,1,word,lure,0
subj36,109,1,word,lure,0
subj36,110,1,word,lure,0
subj36,111,1,word,lure,1
subj36,112,1,word,lure,0
subj36,113,1,word,lure,1
subj36,114,1,word,lure,0
subj36,115,1,word,lure,0
subj36,116,1,word,lure,0
subj36,117,1,word,lure,0
subj36,118,1,word,lure,0
subj36,119,1,word,lure,0
subj36,120,1,word,lure,0
subj36,121,1,word,lure,1
subj36,122,1,word,lure,1
subj36,123,1,word,lure,1
subj36,124,1,word,lure,0
subj36,125,1,word,lure,0
subj36,126,1,word,lure,0
subj36,127,1,word,lure,1
subj36,128,1,word,lure,1
subj36,129,1,word,lure,0
subj36,130,1,word,lure,0
subj36,131,1,word,lure,1
subj36,132,1,word,lure,0
subj36,133,1,word,lure,0
subj36,134,1,word,lure,1
subj36,135,1,word,lure,0
subj36,136,1,word,lure,0
subj36,137,1,word,lure,0
subj36,138,1,word,lure,0
subj36,139,1,word,lure,0
subj36,140,1,word,lure,0
subj36,141,1,word,lure,0
subj36,142,1,word,lure,0
subj36,143,1,word,lure,0
subj36,144,1,word,lure,0
subj36,145,1,word,lure,0
subj36,146,1,word,lure,1
subj36,147,1,word,lure,0
subj36,148,1,word,lure,1
subj36,149,1,word,lure,1
subj36,150,1,word,lure,0
subj36,151,1,word,lure,1
subj36,152,1,word,lure,1
subj36,153,1,word,lure,0
subj36,154,1,word,lure,1
subj36,155,1,word,lure,0
subj36,156,1,word,lure,0
subj36,157,1,word,lure,1
subj36,158,1,word,lure,1
subj36,159,1,word,lure,0
subj36,160,1,word,lure,1
subj36,161,1,word,lure,0
subj36,162,1,word,lure,1
subj36,163,1,word,lure,0
subj36,164,1,word,lure,0
subj36,165,1,word,lure,0
subj36,166,1,word,lure,1
subj36,167,1,word,lure,0
subj36,168,1,word,lure,1
subj36,169,1,word,lure,1
subj36,170,1,word,lure,1
subj36,171,1,word,lure,0
subj36,172,1,word,lure,0
subj36,173,1,word,lure,0
subj36,174,1,word,lure,0
subj36,175,1,word,lure,0
subj36,176,1,word,lure,0
subj36,177,1,word,lure,1
subj36,178,1,word,lure,0
subj36,179,1,word,lure,0
subj36,180,1,word,lure,1
subj36,181,1,word,lure,0
subj36,182,1,word,lure,1
subj36,183,1,word,lure,1
subj36,184,1,word,lure,1
subj36,185,1,word,lure,0
subj36,186,1,word,lure,1
subj36,187,1,word,lure,1
subj36,188,1,word,lure,0
subj36,189,1,word,lure,0
subj36,190,1,word,lure,1
subj36,191,1,word,lure,1
subj36,192,1,word,lure,0
subj36,193,1,word,lure,1
subj36,194,1,word,lure,1
subj36,195,1,word,lure,1
subj36,196,1,word,lure,0
subj36,197,1,word,lure,0
subj36,198,1,word,lure,1
subj36,199,1,word,lure,1
subj36,200,1,word,lure,0
subj36,201,1,picture,target,1
subj36,202,1,picture,target,1
subj36,203,1,picture,target,1
subj36,204,1,picture,target,1
subj36,205,1,picture,target,1
subj36,206,1,picture,target,1
subj36,207,1,picture,target,1
subj36,208,1,picture,target,1
subj36,209,1,picture,target,1
subj36,210,1,picture,target,1
subj36,211,1,picture,target,1
subj36,212,1,picture,target,1
subj36,213,1,picture,target,0
subj36,214,1,picture,target,1
subj36,215,1,picture,target,0
subj36,216,1,picture,target,1
subj36,217,1,picture,target,0
subj36,218,1,picture,target,1
subj36,219,1,picture,target,1
subj36,220,1,picture,target,1
subj36,221,1,picture,target,1
subj36,222,1,picture,target,1
subj36,223,1,picture,target,1
subj36,224,1,picture,target,1
subj36,225,1,picture,target,0
subj36,226,1,picture,target,1
subj36,227,1,picture,target,1
subj36,228,1,picture,target,1
subj36,229,1,picture,target,1
subj36,230,1,picture,target,1
subj36,231,1,picture,target,1
subj36,232,1,picture,target,0
subj36,233,1,picture,target,1
subj36,234,1,picture,target,1
subj36,235,1,picture,target,1
subj36,236,1,picture,target,1
subj36,237,1,picture,target,1
subj36,238,1,picture,target,1
subj36,239,1,picture,target,1
subj36,240,1,picture,target,1
subj36,241,1,picture,target,0
subj36,242,1,picture,target,1
subj36,243,1,picture,target,1
subj36,244,1,picture,target,0
subj36,245,1,picture,target,0
subj36,246,1,picture,target,1
subj36,247,1,picture,target,1
subj36,248,1,picture,target,1
subj36,249,1,picture,target,1
subj36,250,1,picture,target,1
subj36,251,1,picture,target,0
subj36,252,1,picture,target,1
subj36,253,1,picture,target,1
subj36,254,1,picture,target,1
subj36,255,1,picture,target,1
subj36,256,1,picture,target,1
subj36,257,1,picture,target,1
subj36,258,1,picture,target,1
subj36,259,1,picture,target,1
subj36,260,1,picture,target,1
subj36,261,1,picture,target,1
subj36,262,1,picture,target,1
subj36,263,1,picture,target,1
subj36,264,1,picture,target,1
subj36,265,1,picture,target,1
subj36,266,1,picture,target,1
subj36,267,1,picture,target,1
subj36,268,1,picture,target,0
subj36,269,1,picture,target,1
subj36,270,1,picture,target,1
subj36,271,1,picture,target,1
subj36,272,1,picture,target,1
subj36,273,1,picture,target,0
subj36,274,1,picture,target,1
subj36,275,1,picture,target,1
subj36,276,1,picture,target,1
subj36,277,1,picture,target,1
subj36,278,1,picture,target,1
subj36,279,1,picture,target,1
subj36,280,1,picture,target,1
subj36,281,1,picture,target,1
subj36,282,1,picture,target,1
subj36,283,1,picture,target,1
subj36,284,1,picture,target,1
subj36,285,1,picture,target,1
subj36,286,1,picture,target,1
subj36,287,1,picture,target,1
subj36,288,1,picture,target,1
subj36,289,1,picture,target,1
subj36,290,1,picture,target,1
subj36,291,1,picture,target,1
subj36,292,1,picture,target,1
subj36,293,1,picture,target,1
subj36,294,1,picture,target,1
subj36,295,1,picture,target,1
subj36,296,1,picture,target,1
subj36,297,1,picture,target,1
subj36,298,1,picture,target,1
subj36,299,1,picture,target,1
subj36,300,1,picture,target,1
subj36,301,1,picture,lure,0
subj36,302,1,picture,lure,1
subj36,303,1,picture,lure,0
subj36,304,1,picture,lure,1
subj36,305,1,picture,lure,1
subj36,306,1,picture,lure,0
subj36,307,1,picture,lure,0
subj36,308,1,picture,lure,0
subj36,309,1,picture,lure,0
subj36,310,1,picture,lure,0
subj36,311,1,picture,lure,1
subj36,312,1,picture,lure,0
subj36,313,1,picture,lure,0
subj36,314,1,picture,lure,0
subj36,315,1,picture,lure,0
subj36,316,1,picture,lure,0
subj36,317,1,picture,lure,0
subj36,318,1,picture,lure,0
subj36,319,1,picture,lure,1
subj36,320,1,picture,lure,1
subj36,321,1,picture,lure,0
subj36,322,1,picture,lure,0
subj36,323,1,picture,lure,1
subj36,324,1,picture,lure,0
subj36,325,1,picture,lure,0
subj36,326,1,picture,lure,1
subj36,327,1,picture,lure,1
subj36,328,1,picture,lure,0
subj36,329,1,picture,lure,0
subj36,330,1,picture,lure,0
subj36,331,1,picture,lure,1
subj36,332,1,picture,lure,0
subj36,333,1,picture,lure,0
subj36,334,1,picture,lure,0
subj36,335,1,picture,lure,0
subj36,336,1,picture,lure,0
subj36,337,1,picture,lure,0
subj36,338,1,picture,lure,1
subj36,339,1,picture,lure,0
subj36,340,1,picture,lure,1
subj36,341,1,picture,lure,0
subj36,342,1,picture,lure,1
subj36,343,1,picture,lure,0
subj36,344,1,picture,lure,0
subj36,345,1,picture,lure,0
subj36,346,1,picture,lure,0
subj36,347,1,picture,lure,0
subj36,348,1,picture,lure,0
subj36,349,1,picture,lure,1
subj36,350,1,picture,lure,0
subj36,351,1,picture,lure,1
subj36,352,1,picture,lure,0
subj36,353,1,picture,lure,0
subj36,354,1,picture,lure,0
subj36,355,1,picture,lure,0
subj36,356,1,picture,lure,0
subj36,357,1,picture,lure,0
subj36,358,1,picture,lure,1
subj36,359,1,picture,lure,1
subj36,360,1,picture,lure,0
subj36,361,1,picture,lure,1
subj36,362,1,picture,lure,0
subj36,363,1,picture,lure,1
subj36,364,1,picture,lure,0
subj36,365,1,picture,lure,1
subj36,366,1,picture,lure,0
subj36,367,1,picture,lure,0
subj36,368,1,picture,lure,0
subj36,369,1,picture,lure,0
subj36,370,1,picture,lure,0
subj36,371,1,picture,lure,1
subj36,372,1,picture,lure,0
subj36,373,1,picture,lure,0
subj36,374,1,picture,lure,1
subj36,375,1,picture,lure,1
subj36,376,1,picture,lure,0
subj36,377,1,picture,lure,0
subj36,378,1,picture,lure,0
subj36,379,1,picture,lure,0
subj36,380,1,picture,lure,1
subj36,381,1,picture,lure,1
subj36,382,1,picture,lure,0
subj36,383,1,picture,lure,1
subj36,384,1,picture,lure,1
subj36,385,1,picture,lure,1
subj36,386,1,picture,lure,1
subj36,387,1,picture,lure,0
subj36,388,1,picture,lure,0
subj36,389,1,picture,lure,0
subj36,390,1,picture,lure,0
subj36,391,1,picture,lure,1
subj36,392,1,picture,lure,0
subj36,393,1,picture,lure,0
subj36,394,1,picture,lure,0
subj36,395,1,picture,lure,0
subj36,396,1,picture,lure,1
subj36,397,1,picture,lure,0
subj36,398,1,picture,lure,0
subj36,399,1,picture,lure,0
subj36,400,1,picture,lure,0
subj36,401,2,word,target,1
subj36,402,2,word,target,1
subj36,403,2,word,target,0
subj36,404,2,word,target,1
subj36,405,2,word,target,1
subj36,406,2,word,target,1
subj36,407,2,word,target,1
subj36,408,2,word,target,0
subj36,409,2,word,target,0
subj36,410,2,word,target,1
subj36,411,2,word,target,0
subj36,412,2,word,target,1
subj36,413,2,word,target,0
subj36,414,2,word,target,1
subj36,415,2,word,target,1
subj36,416,2,word,target,1
subj36,417,2,word,target,0
subj36,418,2,word,target,0
subj36,419,2,word,target,1
subj36,420,2,word,target,1
subj36,421,2,word,target,1
subj36,422,2,word,target,1
subj36,423,2,word,target,1
subj36,424,2,word,target,0
subj36,425,2,word,target,1
subj36,426,2,word,target,0
subj36,427,2,word,target,0
subj36,428,2,word,target,1
subj36,429,2,word,target,1
subj36,430,2,word,target,1
subj36,431,2,word,target,1
subj36,432,2,word,target,1
subj36,433,2,word,target,0
subj36,434,2,word,target,1
subj36,435,2,word,target,0
subj36,436,2,word,target,1
subj36,437,2,word,target,0
subj36,438,2,word,target,1
subj36,439,2,word,target,1
subj36,440,2,word,target,1
subj36,441,2,word,target,1
subj36,442,2,word,target,1
subj36,443,2,word,target,1
subj36,444,2,word,target,1
subj36,445,2,word,target,1
subj36,446,2,word,target,1
subj36,447,2,word,target,0
subj36,448,2,word,target,1
subj36,449,2,word,target,1
subj36,450,2,word,target,1
subj36,451,2,word,target,1
subj36,452,2,word,target,0
subj36,453,2,word,target,0
subj36,454,2,word,target,1
subj36,455,2,word,target,1
subj36,456,2,word,target,1
subj36,457,2,word,target,1
subj36,458,2,word,target,1
subj36,459,2,word,target,1
subj36,460,2,word,target,1
subj36,461,2,word,target,0
subj36,462,2,word,target,1
subj36,463,2,word,target,1
subj36,464,2,word,target,1
subj36,465,2,word,target,0
subj36,466,2,word,target,1
subj36,467,2,word,target,1
subj36,468,2,word,target,1
subj36,469,2,word,target,1
subj36,470,2,word,target,1
subj36,471,2,word,target,0
subj36,472,2,word,target,1
subj36,473,2,word,target,1
subj36,474,2,word,target,0
subj36,475,2,word,target,0
subj36,476,2,word,target,0
subj36,477,2,word,target,1
subj36,478,2,word,target,1
subj36,479,2,word,target,1
subj36,480,2,word,target,1
subj36,481,2,word,target,1
subj36,482,2,word,target,1
subj36,483,2,word,target,1
subj36,484,2,word,target,0
subj36,485,2,word,target,1
subj36,486,2,word,target,0
subj36,487,2,word,target,1
subj36,488,2,word,target,1
subj36,489,2,word,target,1
subj36,490,2,word,target,1
subj36,491,2,word,target,0
subj36,492,2,word,target,1
subj36,493,2,word,target,1
subj36,494,2,word,target,1
subj36,495,2,word,target,0
subj36,496,2,word,target,1
subj36,497,2,word,target,1
subj36,498,2,word,target,1
subj36,499,2,word,target,0
subj36,500,2,word,target,0
subj36,501,2,word,lure,0
subj36,502,2,word,lure,0
subj36,503,2,word,lure,0
subj36,504,2,word,lure,0
subj36,505,2,word,lure,0
subj36,506,2,word,lure,0
subj36,507,2,word,lure,0
subj36,508,2,word,lure,0
subj36,509,2,word,lure,0
subj36,510,2,word,lure,1
subj36,511,2,word,lure,0
subj36,512,2,word,lure,0
subj36,513,2,word,lure,0
subj36,514,2,word,lure,0
subj36,515,2,word,lure,0
subj36,516,2,word,lure,0
subj36,517,2,word,lure,0
subj36,518,2,word,lure,0
subj36,519,2,word,lure,0
subj36,520,2,word,lure,1
subj36,521,2,word,lure,1
subj36,522,2,word,lure,0
subj36,523,2,word,lure,1
subj36,524,2,word,lure,0
subj36,525,2,word,lure,1
subj36,526,2,word,lure,0
subj36,527,2,word,lure,0
subj36,528,2,word,lure,0
subj36,529,2,word,lure,0
subj36,530,2,word,lure,0
subj36,531,2,word,lure,0
subj36,532,2,word,lure,0
subj36,533,2,word,lure,0
subj36,534,2,word,lure,0
subj36,535,2,word,lure,0
subj36,536,2,word,lure,0
subj36,537,2,word,lure,0
subj36,538,2,word,lure,0
subj36,539,2,word,lure,0
subj36,540,2,word,lure,0
subj36,541,2,word,lure,0
subj36,542,2,word,lure,0
subj36,543,2,word,lure,0
subj36,544,2,word,lure,1
subj36,545,2,word,lure,0
subj36,546,2,word,lure,0
subj36,547,2,word,lure,0
subj36,548,2,word,lure,0
subj36,549,2,word,lure,0
subj36,550,2,word,lure,0
subj36,551,2,word,lure,0
subj36,552,2,word,lure,0
subj36,553,2,word,lure,0
subj36,554,2,word,lure,1
subj36,555,2,word,lure,0
subj36,556,2,word,lure,1
subj36,557,2,word,lure,0
subj36,558,2,word,lure,0
subj36,559,2,word,lure,0
subj36,560,2,word,lure,0
subj36,561,2,word,lure,0
subj36,562,2,word,lure,0
subj36,563,2,word,lure,0
subj36,564,2,word,lure,0
subj36,565,2,word,lure,0
subj36,566,2,word,lure,0
subj36,567,2,word,lure,0
subj36,568,2,word,lure,0
subj36,569,2,word,lure,0
subj36,570,2,word,lure,1
subj36,571,2,word,lure,0
subj36,572,2,word,lure,0
subj36,573,2,word,lure,0
subj36,574,2,word,lure,0
subj36,575,2,word,lure,0
subj36,576,2,word,lure,1
subj36,577,2,word,lure,0
subj36,578,2,word,lure,0
subj36,579,2,word,lure,0
subj36,580,2,word,lure,0
subj36,581,2,word,lure,0
subj36,582,2,word,lure,0
subj36,583,2,word,lure,0
subj36,584,2,word,lure,0
subj36,585,2,word,lure,0
subj36,586,2,word,lure,0
subj36,587,2,word,lure,1
subj36,588,2,word,lure,0
subj36,589,2,word,lure,0
subj36,590,2,word,lure,1
subj36,591,2,word,lure,1
subj36,592,2,word,lure,0
subj36,593,2,word,lure,0
subj36,594,2,word,lure,0
subj36,595,2,word,lure,1
subj36,596,2,word,lure,0
subj36,597,2,word,lure,0
subj36,598,2,word,lure,1
subj36,599,2,word,lure,0
subj36,600,2,word,lure,0
subj36,601,2,picture,target,1
subj36,602,2,picture,target,1
subj36,603,2,picture,target,1
subj36,604,2,picture,target,1
subj36,605,2,picture,target,1
subj36,606,2,picture,target,0
subj36,607,2,picture,target,1
subj36,608,2,picture,target,1
subj36,609,2,picture,target,1
subj36,610,2,picture,target,0
subj36,611,2,picture,target,1
subj36,612,2,picture,target,1
subj36,613,2,picture,target,1
subj36,614,2,picture,target,1
subj36,615,2,picture,target,1
subj36,616,2,picture,target,1
subj36,617,2,picture,target,1
subj36,618,2,picture,target,1
subj36,619,2,picture,target,1
subj36,620,2,picture,target,0
subj36,621,2,picture,target,1
subj36,622,2,picture,target,1
subj36,623,2,picture,target,1
subj36,624,2,picture,target,1
subj36,625,2,picture,target,1
subj36,626,2,picture,target,1
subj36,627,2,picture,target,1
subj36,628,2,picture,target,1
subj36,629,2,picture,target,1
subj36,630,2,picture,target,0
subj36,631,2,picture,target,1
subj36,632,2,picture,target,1
subj36,633,2,picture,target,1
subj36,634,2,picture,target,1
subj36,635,2,picture,target,1
subj36,636,2,picture,target,1
subj36,637,2,picture,target,1
subj36,638,2,picture,target,1
subj36,639,2,picture,target,1
subj36,640,2,picture,target,1
subj36,641,2,picture,target,1
subj36,642,2,picture,target,1
subj36,643,2,picture,target,0
subj36,644,2,picture,target,0
subj36,645,2,picture,target,1
subj36,646,2,picture,target,1
subj36,647,2,picture,target,1
subj36,648,2,picture,target,1
subj36,649,2,picture,target,1
subj36,650,2,picture,target,0
subj36,651,2,picture,target,1
subj36,652,2,picture,target,1
subj36,653,2,picture,target,1
subj36,654,2,picture,target,1
subj36,655,2,picture,target,1
subj36,656,2,picture,target,1
subj36,657,2,picture,target,1
subj36,658,2,picture,target,1
subj36,659,2,picture,target,1
subj36,660,2,picture,target,0
subj36,661,2,picture,target,1
subj36,662,2,picture,target,1
subj36,663,2,picture,target,1
subj36,664,2,picture,target,1
subj36,665,2,picture,target,1
subj36,666,2,picture,target,1
subj36,667,2,picture,target,1
subj36,668,2,picture,target,1
subj36,669,2,picture,target,0
subj36,670,2,picture,target,1
subj36,671,2,picture,target,1
subj36,672,2,picture,target,1
subj36,673,2,picture,target,0
subj36,674,2,picture,target,1
subj36,675,2,picture,target,1
subj36,676,2,picture,target,1
subj36,677,2,picture,target,1
subj36,678,2,picture,target,1
subj36,679,2,picture,target,1
subj36,680,2,picture,target,1
subj36,681,2,picture,target,1
subj36,682,2,picture,target,1
subj36,683,2,picture,target,1
subj36,684,2,picture,target,1
subj36,685,2,picture,target,1
subj36,686,2,picture,target,1
subj36,687,2,picture,target,0
subj36,688,2,picture,target,1
subj36,689,2,picture,target,1
subj36,690,2,picture,target,0
subj36,691,2,picture,target,0
subj36,692,2,picture,target,1
subj36,693,2,picture,target,1
subj36,694,2,picture,target,0
subj36,695,2,picture,target,1
subj36,696,2,picture,target,1
subj36,697,2,picture,target,0
subj36,698,2,picture,target,1
subj36,699,2,picture,target,1
subj36,700,2,picture,target,1
subj36,701,2,picture,lure,0
subj36,702,2,picture,lure,0
subj36,703,2,picture,lure,0
subj36,704,2,picture,lure,0
subj36,705,2,picture,lure,0
subj36,706,2,picture,lure,0
subj36,707,2,picture,lure,0
subj36,708,2,picture,lure,0
subj36,709,2,picture,lure,1
subj36,710,2,picture,lure,0
subj36,711,2,picture,lure,0
subj36,712,2,picture,lure,0
subj36,713,2,picture,lure,0
subj36,714,2,picture,lure,0
subj36,715,2,picture,lure,0
subj36,716,2,picture,lure,1
subj36,717,2,picture,lure,0
subj36,718,2,picture,lure,0
subj36,719,2,picture,lure,0
subj36,720,2,picture,lure,0
subj36,721,2,picture,lure,0
subj36,722,2,picture,lure,0
subj36,723,2,picture,lure,0
subj36,724,2,picture,lure,0
subj36,725,2,picture,lure,0
subj36,726,2,picture,lure,0
subj36,727,2,picture,lure,0
subj36,728,2,picture,lure,0
subj36,729,2,picture,lure,1
subj36,730,2,picture,lure,0
subj36,731,2,picture,lure,0
subj36,732,2,picture,lure,0
subj36,733,2,picture,lure,0
subj36,734,2,picture,lure,0
subj36,735,2,picture,lure,0
subj36,736,2,picture,lure,0
subj36,737,2,picture,lure,0
subj36,738,2,picture,lure,0
subj36,739,2,picture,lure,0
subj36,740,2,picture,lure,1
subj36,741,2,picture,lure,0
subj36,742,2,picture,lure,0
subj36,743,2,picture,lure,0
subj36,744,2,picture,lure,0
subj36,745,2,picture,lure,0
subj36,746,2,picture,lure,0
subj36,747,2,picture,lure,0
subj36,748,2,picture,lure,1
subj36,749,2,picture,lure,1
subj36,750,2,picture,lure,0
subj36,751,2,picture,lure,0
subj36,752,2,picture,lure,0
subj36,753,2,picture,lure,0
subj36,754,2,picture,lure,0
subj36,755,2,picture,lure,0
subj36,756,2,picture,lure,0
subj36,757,2,picture,lure,0
subj36,758,2,picture,lure,0
subj36,759,2,picture,lure,1
subj36,760,2,picture,lure,0
subj36,761,2,picture,lure,0
subj36,762,2,picture,lure,1
subj36,763,2,picture,lure,0
subj36,764,2,picture,lure,0
subj36,765,2,picture,lure,0
subj36,766,2,picture,lure,0
subj36,767,2,picture,lure,0
subj36,768,2,picture,lure,0
subj36,769,2,picture,lure,0
subj36,770,2,picture,lure,0
subj36,771,2,picture,lure,0
subj36,772,2,picture,lure,0
subj36,773,2,picture,lure,1
subj36,774,2,picture,lure,0
subj36,775,2,picture,lure,0
subj36,776,2,picture,lure,0
subj36,777,2,picture,lure,0
subj36,778,2,picture,lure,1
subj36,779,2,picture,lure,0
subj36,780,2,picture,lure,0
subj36,781,2,picture,lure,0
subj36,782,2,picture,lure,0
subj36,783,2,picture,lure,0
subj36,784,2,picture,lure,0
subj36,785,2,picture,lure,0
subj36,786,2,picture,lure,0
subj36,787,2,picture,lure,0
subj36,788,2,picture,lure,0
subj36,789,2,picture,lure,0
subj36,790,2,picture,lure,0
subj36,791,2,picture,lure,0
subj36,792,2,picture,lure,0
subj36,793,2,picture,lure,0
subj36,794,2,picture,lure,0
subj36,795,2,picture,lure,0
subj36,796,2,picture,lure,0
subj36,797,2,picture,lure,0
subj36,798,2,picture,lure,0
subj36,799,2,picture,lure,0
subj36,800,2,picture,lure,1
subj36,801,4,word,target,0
subj36,802,4,word,target,0
subj36,803,4,word,target,1
subj36,804,4,word,target,1
subj36,805,4,word,target,1
subj36,806,4,word,target,1
subj36,807,4,word,target,1
subj36,808,4,word,target,1
subj36,809,4,word,target,1
subj36,810,4,word,target,1
subj36,811,4,word,target,0
subj36,812,4,word,target,0
subj36,813,4,word,target,1
subj36,814,4,word,target,0
subj36,815,4,word,target,1
subj36,816,4,word,target,1
subj36,817,4,word,target,1
subj36,818,4,word,target,1
subj36,819,4,word,target,1
subj36,820,4,word,target,0
subj36,821,4,word,target,1
subj36,822,4,word,target,0
subj36,823,4,word,target,0
subj36,824,4,word,target,1
subj36,825,4,word,target,1
subj36,826,4,word,target,0
subj36,827,4,word,target,1
subj36,828,4,word,target,1
subj36,829,4,word,target,1
subj36,830,4,word,target,0
subj36,831,4,word,target,1
subj36,832,4,word,target,1
subj36,833,4,word,target,1
subj36,834,4,word,target,1
subj36,835,4,word,target,1
subj36,836,4,word,target,0
subj36,837,4,word,target,0
subj36,838,4,word,target,1
subj36,839,4,word,target,1
subj36,840,4,word,target,0
subj36,841,4,word,target,0
subj36,842,4,word,target,0
subj36,843,4,word,target,1
subj36,844,4,word,target,1
subj36,845,4,word,target,1
subj36,846,4,word,target,0
subj36,847,4,word,target,0
subj36,848,4,word,target,1
subj36,849,4,word,target,1
subj36,850,4,word,target,0
subj36,851,4,word,target,1
subj36,852,4,word,target,0
subj36,853,4,word,target,1
subj36,854,4,word,target,1
subj36,855,4,word,target,1
subj36,856,4,word,target,1
subj36,857,4,word,target,1
subj36,858,4,word,target,0
subj36,859,4,word,target,1
subj36,860,4,word,target,0
subj36,861,4,word,target,1
subj36,862,4,word,target,1
subj36,863,4,word,target,0
subj36,864,4,word,target,1
subj36,865,4,word,target,1
subj36,866,4,word,target,1
subj36,867,4,word,target,0
subj36,868,4,word,target,0
subj36,869,4,word,target,1
subj36,870,4,word,target,1
subj36,871,4,word,target,0
subj36,872,4,word,target,1
subj36,873,4,word,target,1
subj36,874,4,word,target,0
subj36,875,4,word,target,1
subj36,876,4,word,target,1
subj36,877,4,word,target,1
subj36,878,4,word,target,1
subj36,879,4,word,target,1
subj36,880,4,word,target,0
subj36,881,4,word,target,1
subj36,882,4,word,target,1
subj36,883,4,word,target,1
subj36,884,4,word,target,1
subj36,885,4,word,target,0
subj36,886,4,word,target,0
subj36,887,4,word,target,1
subj36,888,4,word,target,0
subj36,889,4,word,target,1
subj36,890,4,word,target,0
subj36,891,4,word,target,0
subj36,892,4,word,target,1
subj36,893,4,word,target,1
subj36,894,4,word,target,1
subj36,895,4,word,target,1
subj36,896,4,word,target,0
subj36,897,4,word,target,1
subj36,898,4,word,target,1
subj36,899,4,word,target,1
subj36,900,4,word,target,0
subj36,901,4,word,lure,0
subj36,902,4,word,lure,0
subj36,903,4,word,lure,0
subj36,904,4,word,lure,0
subj36,905,4,word,lure,0
subj36,906,4,word,lure,0
subj36,907,4,word,lure,0
subj36,908,4,word,lure,0
subj36,909,4,word,lure,0
subj36,910,4,word,lure,0
subj36,911,4,word,lure,0
subj36,912,4,word,lure,0
subj36,913,4,word,lure,0
subj36,914,4,word,lure,1
subj36,915,4,word,lure,0
subj36,916,4,word,lure,0
subj36,917,4,word,lure,0
subj36,918,4,word,lure,0
subj36,919,4,word,lure,0
subj36,920,4,word,lure,0
subj36,921,4,word,lure,0
subj36,922,4,word,lure,1
subj36,923,4,word,lure,0
subj36,924,4,word,lure,0
subj36,925,4,word,lure,0
subj36,926,4,word,lure,0
subj36,927,4,word,lure,0
subj36,928,4,word,lure,0
subj36,929,4,word,lure,0
subj36,930,4,word,lure,0
subj36,931,4,word,lure,0
subj36,932,4,word,lure,1
subj36,933,4,word,lure,1
subj36,934,4,word,lure,0
subj36,935,4,word,lure,0
subj36,936,4,word,lure,0
subj36,937,4,word,lure,0
subj36,938,4,word,lure,0
subj36,939,4,word,lure,0
subj36,940,4,word,lure,0
subj36,941,4,word,lure,0
subj36,942,4,word,lure,0
subj36,943,4,word,lure,0
subj36,944,4,word,lure,0
subj36,945,4,word,lure,0
subj36,946,4,word,lure,0
subj36,947,4,word,lure,0
subj36,948,4,word,lure,0
subj36,949,4,word,lure,0
subj36,950,4,word,lure,0
subj36,951,4,word,lure,0
subj36,952,4,word,lure,0
subj36,953,4,word,lure,0
subj36,954,4,word,lure,1
subj36,955,4,word,lure,0
subj36,956,4,word,lure,0
subj36,957,4,word,lure,1
subj36,958,4,word,lure,0
subj36,959,4,word,lure,0
subj36,960,4,word,lure,0
subj36,961,4,word,lure,1
subj36,962,4,word,lure,0
subj36,963,4,word,lure,0
subj36,964,4,word,lure,1
subj36,965,4,word,lure,0
subj36,966,4,word,lure,0
subj36,967,4,word,lure,0
subj36,968,4,word,lure,0
subj36,969,4,word,lure,0
subj36,970,4,word,lure,0
subj36,971,4,word,lure,0
subj36,972,4,word,lure,0
subj36,973,4,word,lure,0
subj36,974,4,word,lure,0
subj36,975,4,word,lure,0
subj36,976,4,word,lure,0
subj36,977,4,word,lure,0
subj36,978,4,word,lure,0
subj36,979,4,word,lure,0
subj36,980,4,word,lure,0
subj36,981,4,word,lure,0
subj36,982,4,word,lure,0
subj36,983,4,word,lure,0
subj36,984,4,word,lure,0
subj36,985,4,word,lure,0
subj36,986,4,word,lure,0
subj36,987,4,word,lure,0
subj36,988,4,word,lure,0
subj36,989,4,word,lure,0
subj36,990,4,word,lure,0
subj36,991,4,word,lure,0
subj36,992,4,word,lure,0
subj36,993,4,word,lure,0
subj36,994,4,word,lure,0
subj36,995,4,word,lure,0
subj36,996,4,word,lure,0
subj36,997,4,word,lure,0
subj36,998,4,word,lure,0
subj36,999,4,word,lure,0
subj36,1000,4,word,lure,0
subj36,1001,4,picture,target,1
subj36,1002,4,picture,target,0
subj36,1003,4,picture,target,1
subj36,1004,4,picture,target,1
subj36,1005,4,picture,target,0
subj36,1006,4,picture,target,1
subj36,1007,4,picture,target,1
subj36,1008,4,picture,target,1
subj36,1009,4,picture,target,0
subj36,1010,4,picture,target,1
subj36,1011,4,picture,target,1
subj36,1012,4,picture,target,1
subj36,1013,4,picture,target,1
subj36,1014,4,picture,target,1
subj36,1015,4,picture,target,1
subj36,1016,4,picture,target,1
subj36,1017,4,picture,target,1
